-1.58613  0.259714
-2.70792  0.867686
-3.64765  1.23088
-3.14746  0.523822
-5.24921  2.50377
0.645566  9.41127
1.29491   8.83231
3.02442   9.25751
3.55043   8.73254
1.7604    9.01198
2.33115   8.05215
2.86175   8.66803
2.87677   9.84148
2.10104   9.42135
3.59797   10.3217
7.30519   10.9571
6.69082   11.5491
7.64257   10.8958
8.80806   11.0727
9.51528   10.6083
8.97301   10.0934
8.11651   8.23738
7.44096   8.8957
8.64779   8.43702
8.74818   7.31928
9.28843   6.72712
9.78742   8.20657
7.95238   9.07283
10.3265   10.379
11.3308   10.4565
